TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"5767416","Magic","Dominaria United","King Darien XLVIII","","204","R","Near Mint","0.47","0.56","1.5800","0.2700","0","0","0.5300",""
"5742236","Magic","Dominaria United","Liliana of the Veil (Borderless)","","373","M","Near Mint","6.99","7.98","6.6400","5.1400","0","0","8.8300",""
"5727304","Magic","Dominaria United","Plains (Showcase)","","277","L","Near Mint","1.54","1.58","2.2000","0.8900","0","0","1.3400",""
"5746281","Magic","Dominaria United","Sheoldred, the Apocalypse","","107","M","Near Mint","77.14","84.60","60.9900","60.9900","0","0","74.1500",""
"5742881","Magic","Dominaria United","Sulfurous Springs","","256","R","Near Mint","2.27","2.24","3.0300","1.7200","0","0","1.9800",""
"5727469","Magic","Dominaria United","Swamp (Showcase)","","279","L","Near Mint Foil","1.54","1.84","2.4400","1.1300","0","0","2.0400",""
"5769810","Magic","Dominaria United","Tear Asunder","","183","U","Near Mint","0.43","0.54","1.6000","0.2900","0","0","1.2300",""
"5769815","Magic","Dominaria United","Tear Asunder","","183","U","Near Mint Foil","1.87","2.50","2.0100","0.7000","1","0","1.8700",""
"5767636","Magic","Dominaria United","Temporary Lockdown","","36","R","Near Mint","4.84","6.32","4.5300","3.0300","0","0","2.7500",""
"5744431","Magic","Dominaria United","Zur, Eternal Schemer","","228","M","Near Mint","7.61","10.62","5.9700","5.9700","0","0","14.4400",""
"4433147","Magic","Double Masters","Blightsteel Colossus","","235","M","Near Mint","34.53","","31.3400","28.3500","0","0","34.7700",""
"4507103","Magic","Double Masters","Grand Architect","","53","R","Near Mint","3.29","3.21","1.9100","0.6000","2","0","3.2900",""
"4519160","Magic","Double Masters","Toxic Deluge","","110","R","Near Mint","5.56","6.44","5.2500","5.2500","0","0","6.0900",""
"5706275","Magic","Double Masters 2022","Concordant Crossroads (Borderless)","","367","M","Near Mint","30.22","33.23","26.5300","25.2200","1","0","30.2200",""
"1041770","Magic","Duel Decks: Izzet vs. Golgari","Brainstorm","","13","C","Near Mint","1.41","","2.7200","1.4100","0","0","1.2500",""
"1041772","Magic","Duel Decks: Izzet vs. Golgari","Doomgape","","65","R","Near Mint","0.21","","1.4100","0.1000","0","0","0.3500",""
"1041796","Magic","Duel Decks: Izzet vs. Golgari","Elves of Deep Shadow","","47","C","Near Mint","1.50","2.76","2.6900","1.3800","0","0","1.1900",""
"1041825","Magic","Duel Decks: Izzet vs. Golgari","Eternal Witness","","55","U","Near Mint","1.44","","2.3100","1.0000","0","0","1.7000",""
"1041768","Magic","Duel Decks: Izzet vs. Golgari","Gleancrawler","","64","R","Near Mint","0.38","","1.5500","0.2400","0","0","0.4300",""
"1041792","Magic","Duel Decks: Izzet vs. Golgari","Golgari Grave-Troll","","60","R","Near Mint","1.35","","2.6000","1.2900","0","0","1.3200",""
"1041791","Magic","Duel Decks: Izzet vs. Golgari","Invoke the Firemind","","31","R","Near Mint","0.24","","1.5300","0.2200","0","0","0.2600",""
"1041873","Magic","Duel Decks: Izzet vs. Golgari","Jarad, Golgari Lich Lord","","45","M","Near Mint Foil","3.92","","4.8000","3.4900","0","0","3.8500",""
"1041789","Magic","Duel Decks: Izzet vs. Golgari","Stinkweed Imp","","54","C","Near Mint","1.02","","2.3100","1.0000","0","0","0.7700",""
"850270","Magic","Duel Decks: Venser vs. Koth","Aether Membrane","","48","U","Near Mint","0.57","","1.7900","0.4800","1","0","0.5700",""
"850240","Magic","Duel Decks: Venser vs. Koth","Anger","","51","U","Near Mint","1.76","","2.7000","1.3900","1","0","1.7600",""
"850283","Magic","Duel Decks: Venser vs. Koth","Bloodfire Colossus","","62","R","Near Mint","0.19","","1.4600","0.1500","1","0","0.3500",""
"850222","Magic","Duel Decks: Venser vs. Koth","Bloodfire Kavu","","54","U","Near Mint","0.08","","1.3700","0.0600","1","0","0.3500",""
"850279","Magic","Duel Decks: Venser vs. Koth","Chartooth Cougar","","59","C","Near Mint","0.06","","1.3400","0.0300","1","0","0.3500",""
"850278","Magic","Duel Decks: Venser vs. Koth","Cosi's Ravager","","52","C","Near Mint","0.17","","1.4100","0.1000","1","0","0.3500",""
"850260","Magic","Duel Decks: Venser vs. Koth","Downhill Charge","","69","C","Near Mint","0.25","","1.5500","0.2400","1","0","0.3500",""
"850290","Magic","Duel Decks: Venser vs. Koth","Earth Servant","","60","U","Near Mint","0.15","","1.3400","0.0300","1","0","0.3500",""
"850234","Magic","Duel Decks: Venser vs. Koth","Fiery Hellhound","","49","C","Near Mint","0.14","0.10","1.3500","0.0400","2","0","0.3500",""
"850288","Magic","Duel Decks: Venser vs. Koth","Path to Exile","","23","U","Near Mint","1.89","9.16","2.4100","1.1000","0","0","1.9000",""
"850243","Magic","Duel Decks: Venser vs. Koth","Preordain","","24","C","Near Mint","1.11","","2.1600","0.8500","1","0","1.1100",""
"850274","Magic","Duel Decks: Venser vs. Koth","Sigil of Sleep","","25","C","Near Mint","9.99","","8.8900","7.9900","0","0","1.8600",""
"850258","Magic","Duel Decks: Venser vs. Koth","Sunblast Angel","","21","R","Near Mint","0.48","","1.7900","0.4800","0","0","0.4000",""
"2949578","Magic","Duel Decks: Zendikar vs. Eldrazi","Pawn of Ulamog","","55","U","Near Mint","1.78","","2.7900","1.4800","1","0","1.7800",""
"8199683","Magic","Duskmourn: House of Horror","Abhorrent Oculus","","42","M","Near Mint","16.26","19.99","14.7400","13.4300","0","0","38.1300",""
"8199623","Magic","Duskmourn: House of Horror","Abhorrent Oculus (Borderless)","","344","M","Near Mint","18.82","22.81","17.0000","15.7500","0","0","39.2200",""
"8200473","Magic","Duskmourn: House of Horror","Arabella, Abandoned Doll","","208","U","Near Mint","0.37","0.41","1.5300","0.2200","0","0","0.3400",""
"8208090","Magic","Duskmourn: House of Horror","Bedhead Beastie","","125","C","Near Mint","0.07","0.01","1.3200","0.0100","6","0","0.3500",""
"8179713","Magic","Duskmourn: House of Horror","Betrayer's Bargain","","126","U","Near Mint","0.01","0.01","1.3200","0.0100","1","0","0.3500",""
"8175649","Magic","Duskmourn: House of Horror","Blazemire Verge","","256","R","Near Mint","6.33","7.61","5.3900","5.3900","0","0","6.4400",""
"8217488","Magic","Duskmourn: House of Horror","Boilerbilges Ripper","","127","C","Near Mint","0.06","0.01","1.3200","0.0100","5","0","0.3500",""
"8089708","Magic","Duskmourn: House of Horror","Chainsaw","","128","R","Near Mint","0.40","0.50","1.5500","0.2400","0","0","0.4300",""
"8191571","Magic","Duskmourn: House of Horror","Charred Foyer // Warped Space","","129","M","Near Mint","1.22","1.41","1.9700","0.6600","1","0","1.2200",""
"8164436","Magic","Duskmourn: House of Horror","Clockwork Percussionist (0130)","","130","C","Near Mint","0.05","0.05","1.3200","0.0100","5","0","0.3500",""
"8164441","Magic","Duskmourn: House of Horror","Clockwork Percussionist (0130)","","130","C","Near Mint Foil","0.18","0.09","1.3400","0.0300","1","0","0.3500",""
"8089408","Magic","Duskmourn: House of Horror","Come Back Wrong (0086)","","86","R","Near Mint","0.28","0.30","1.5100","0.2000","0","0","0.2600",""
"8218418","Magic","Duskmourn: House of Horror","Cursed Recording (0296)","","296","R","Near Mint","0.18","0.10","1.3200","0.0100","1","0","0.3500",""
"8215478","Magic","Duskmourn: House of Horror","Dazzling Theater // Prop Room","","3","R","Near Mint","0.59","0.66","1.6300","0.3200","0","0","1.1900",""
"8215598","Magic","Duskmourn: House of Horror","Dazzling Theater // Prop Room (Borderless)","","334","R","Near Mint","1.21","0.93","1.9100","0.6000","1","0","1.2100",""
"8160314","Magic","Duskmourn: House of Horror","Demonic Counsel","","92","R","Near Mint","1.01","1.40","1.7800","0.4700","0","0","0.9500",""
"8160374","Magic","Duskmourn: House of Horror","Demonic Counsel (Showcase)","","310","R","Near Mint","1.26","2.15","2.0000","0.6900","0","0","1.1500",""
"8191691","Magic","Duskmourn: House of Horror","Diversion Specialist","","132","U","Near Mint","0.02","0.01","1.3200","0.0100","1","0","0.3500",""
"8159584","Magic","Duskmourn: House of Horror","Dollmaker's Shop // Porcelain Gallery","","4","M","Near Mint","4.93","5.89","4.7700","3.4600","0","0","4.8800",""
"8089588","Magic","Duskmourn: House of Horror","Doomsday Excruciator","","94","R","Near Mint","0.29","0.36","1.4400","0.1300","0","0","0.3100",""
"8015083","Magic","Duskmourn: House of Horror","Doomsday Excruciator (Borderless)","","346","R","Near Mint","0.43","0.44","1.5500","0.2400","0","0","0.7300",""
"8200153","Magic","Duskmourn: House of Horror","Enduring Courage","","133","R","Near Mint","1.85","3.99","2.3900","1.0800","2","0","1.8500",""
"8200183","Magic","Duskmourn: House of Horror","Enduring Courage","","133","R","Near Mint Foil","2.47","4.95","3.1500","1.8400","1","0","2.4700",""
"8200113","Magic","Duskmourn: House of Horror","Enduring Courage (Extended Art)","","378","R","Near Mint","2.63","3.97","2.7200","1.4100","0","0","1.9300",""
"8163931","Magic","Duskmourn: House of Horror","Enduring Curiosity","","51","R","Near Mint","2.96","4.03","3.5500","2.2400","0","0","8.6900",""
"8159694","Magic","Duskmourn: House of Horror","Enduring Innocence","","6","R","Near Mint","4.56","4.78","4.7000","3.3900","0","0","7.1000",""
"8201193","Magic","Duskmourn: House of Horror","Enduring Vitality","","176","R","Near Mint","3.63","4.22","4.4000","2.9000","0","0","5.1500",""
"8203454","Magic","Duskmourn: House of Horror","Entity Tracker (0053)","","53","R","Near Mint","1.33","1.81","1.8000","0.4900","0","0","1.9300",""
"8203514","Magic","Duskmourn: House of Horror","Entity Tracker (0290)","","290","R","Near Mint","1.38","2.99","2.0400","0.7300","0","0","1.3200",""
"8203334","Magic","Duskmourn: House of Horror","Exorcise","","8","U","Near Mint","0.26","0.25","1.4600","0.1500","0","0","0.5000",""
"8191751","Magic","Duskmourn: House of Horror","Fear of Being Hunted","","134","U","Near Mint","0.02","0.01","1.3200","0.0100","3","0","0.3500",""
"8191781","Magic","Duskmourn: House of Horror","Fear of Being Hunted","","134","U","Near Mint Foil","0.09","0.01","1.3200","0.0100","1","0","0.3500",""
"8179773","Magic","Duskmourn: House of Horror","Fear of Burning Alive","","135","U","Near Mint","0.03","0.02","1.3200","0.0100","2","0","0.3500",""
"8179803","Magic","Duskmourn: House of Horror","Fear of Burning Alive","","135","U","Near Mint Foil","0.13","0.03","1.3200","0.0100","1","0","0.3500",""
"8015463","Magic","Duskmourn: House of Horror","Fear of Missing Out","","136","R","Near Mint","4.03","4.81","4.5400","3.2300","0","0","6.0700",""
"8175829","Magic","Duskmourn: House of Horror","Floodfarm Verge (Borderless)","","330","R","Near Mint","11.11","11.20","10.0700","10.0700","0","0","7.7600",""
"8179413","Magic","Duskmourn: House of Horror","Floodpits Drowner","","59","U","Near Mint","0.23","0.24","1.4500","0.1400","0","0","1.6700",""
"8014688","Magic","Duskmourn: House of Horror","Forest (0276) - Full Art","","276","L","Near Mint Foil","0.41","0.48","1.4600","0.1500","0","0","0.3800",""
"8176009","Magic","Duskmourn: House of Horror","Gloomlake Verge","","260","R","Near Mint","8.43","7.99","7.9900","7.0000","0","0","10.8800",""
"8166974","Magic","Duskmourn: House of Horror","Grievous Wound","","102","R","Near Mint","0.34","0.29","1.5600","0.2500","0","0","0.3700",""
"8167004","Magic","Duskmourn: House of Horror","Grievous Wound","","102","R","Near Mint Foil","0.38","0.50","1.5100","0.2000","0","0","0.3900",""
"8160934","Magic","Duskmourn: House of Horror","Hauntwoods Shrieker","","182","M","Near Mint","1.57","2.16","1.8900","0.5800","0","0","1.6200",""
"8192651","Magic","Duskmourn: House of Horror","Hedge Shredder","","183","R","Near Mint","3.31","3.15","3.5100","2.2000","0","0","1.3900",""
"8176129","Magic","Duskmourn: House of Horror","Hushwood Verge","","261","R","Near Mint","4.81","5.59","4.7000","3.3900","0","0","6.0800",""
"8176159","Magic","Duskmourn: House of Horror","Hushwood Verge","","261","R","Near Mint Foil","5.70","7.68","4.7100","3.4000","0","0","5.8200",""
"8167604","Magic","Duskmourn: House of Horror","Inquisitive Glimmer","","217","U","Near Mint","0.20","0.18","1.4400","0.1300","0","0","0.2700",""
"8014563","Magic","Duskmourn: House of Horror","Island (0273) - Full Art","","273","L","Near Mint","0.41","0.70","1.4100","0.1000","0","0","0.4200",""
"8014568","Magic","Duskmourn: House of Horror","Island (0273) - Full Art","","273","L","Near Mint Foil","0.56","0.75","1.4700","0.1600","0","0","0.3300",""
"8201799","Magic","Duskmourn: House of Horror","Kona, Rescue Beastie (0299)","","299","R","Near Mint","0.57","0.60","1.5600","0.2500","0","0","1.9300",""
"8015643","Magic","Duskmourn: House of Horror","Leyline of Hope","","18","R","Near Mint","0.30","0.33","1.4700","0.1600","0","0","0.3500",""
"8166014","Magic","Duskmourn: House of Horror","Leyline of Resonance","","143","R","Near Mint","0.45","0.47","1.5100","0.2000","1","0","0.4500",""
"8165894","Magic","Duskmourn: House of Horror","Leyline of the Void","","106","R","Near Mint","0.36","0.40","1.5200","0.2100","0","0","0.5400",""
"8200833","Magic","Duskmourn: House of Horror","Marvin, Murderous Mimic","","253","R","Near Mint","1.92","2.16","2.5500","1.2400","0","0","1.8600",""
"8014643","Magic","Duskmourn: House of Horror","Mountain (0275) - Full Art","","275","L","Near Mint","0.30","0.46","1.4000","0.0900","0","0","0.3700",""
"8014648","Magic","Duskmourn: House of Horror","Mountain (0275) - Full Art","","275","L","Near Mint Foil","0.33","0.40","1.4500","0.1400","0","0","0.3900",""
"8175489","Magic","Duskmourn: House of Horror","Niko, Light of Hope","","224","M","Near Mint","0.28","0.24","1.3600","0.0500","0","0","0.3600",""
"8015583","Magic","Duskmourn: House of Horror","Nowhere to Run","","111","U","Near Mint","0.63","0.67","1.7600","0.4500","1","0","0.6300",""
"8208010","Magic","Duskmourn: House of Horror","Overlord of the Balemurk","","113","M","Near Mint","21.02","27.97","20.9900","20.0000","0","0","37.5500",""
"8015523","Magic","Duskmourn: House of Horror","Overlord of the Hauntwoods","","194","M","Near Mint","14.78","18.19","12.9900","12.9900","0","0","17.4800",""
"8014523","Magic","Duskmourn: House of Horror","Plains (0272) - Full Art","","272","L","Near Mint","0.25","0.31","1.4100","0.1000","0","0","0.3000",""
"8014528","Magic","Duskmourn: House of Horror","Plains (0272) - Full Art","","272","L","Near Mint Foil","0.32","0.39","1.4000","0.0900","0","0","0.2800",""
"8160814","Magic","Duskmourn: House of Horror","Razorkin Needlehead","","153","R","Near Mint","2.65","3.08","3.1000","1.7900","1","0","2.6500",""
"8190431","Magic","Duskmourn: House of Horror","Reluctant Role Model (0026)","","26","R","Near Mint","0.41","0.50","1.4500","0.1400","0","0","0.2800",""
"8208540","Magic","Duskmourn: House of Horror","Rip, Spawn Hunter","","228","R","Near Mint Foil","0.23","0.21","1.3600","0.0500","0","0","0.3500",""
"8208450","Magic","Duskmourn: House of Horror","Rip, Spawn Hunter (Showcase)","","362","R","Near Mint","0.13","0.15","1.3500","0.0400","0","0","0.3500",""
"8217938","Magic","Duskmourn: House of Horror","Roaring Furnace // Steaming Sauna","","230","R","Near Mint","0.18","0.19","1.3900","0.0800","0","0","0.3600",""
"8089768","Magic","Duskmourn: House of Horror","Screaming Nemesis","","157","M","Near Mint","17.34","22.25","18.0000","16.6900","0","0","19.6000",""
"8207520","Magic","Duskmourn: House of Horror","Sheltered by Ghosts","","30","U","Near Mint","2.54","4.00","2.8000","1.4900","0","0","3.4200",""
"8207550","Magic","Duskmourn: House of Horror","Sheltered by Ghosts","","30","U","Near Mint Foil","3.67","4.69","3.3000","1.8000","0","0","6.6000",""
"8159954","Magic","Duskmourn: House of Horror","Split Up","","32","R","Near Mint","1.90","2.50","2.3000","0.9900","0","0","4.3800",""
"8014603","Magic","Duskmourn: House of Horror","Swamp (0274) - Full Art","","274","L","Near Mint","0.65","1.15","1.5000","0.1900","0","0","0.6200",""
"8014608","Magic","Duskmourn: House of Horror","Swamp (0274) - Full Art","","274","L","Near Mint Foil","0.82","0.90","1.5600","0.2500","0","0","0.7000",""
"8089528","Magic","Duskmourn: House of Horror","The Wandering Rescuer","","41","M","Near Mint","1.18","1.36","1.8800","0.5700","0","0","1.4500",""
"8014943","Magic","Duskmourn: House of Horror","The Wandering Rescuer (Showcase) (Textured Foil)","","406","M","Near Mint Foil","28.40","38.90","22.7800","22.0000","0","0","25.5500",""
"8176729","Magic","Duskmourn: House of Horror","Thornspire Verge","","270","R","Near Mint","4.30","5.03","4.2700","2.9600","0","0","7.5600",""
"8089468","Magic","Duskmourn: House of Horror","Toby, Beastie Befriender","","35","R","Near Mint","0.27","0.22","1.4500","0.1400","0","0","0.3100",""
"8167094","Magic","Duskmourn: House of Horror","Twitching Doll","","201","R","Near Mint","0.62","0.83","1.5100","0.2000","0","0","0.5100",""
"8191451","Magic","Duskmourn: House of Horror","Unholy Annex // Ritual Chamber","","118","R","Near Mint","2.44","3.18","2.7600","1.4500","0","0","2.1900",""
"8207400","Magic","Duskmourn: House of Horror","Unidentified Hovership","","37","R","Near Mint","0.20","0.21","1.4200","0.1100","0","0","0.3300",""
"8180493","Magic","Duskmourn: House of Horror","Unstoppable Slasher (0119)","","119","R","Near Mint","2.55","3.12","3.0500","1.7400","0","0","4.1500",""
"8180553","Magic","Duskmourn: House of Horror","Unstoppable Slasher (0294)","","294","R","Near Mint","2.84","2.98","3.0500","1.7400","1","0","2.8400",""
"8175189","Magic","Duskmourn: House of Horror","Untimely Malfunction","","161","U","Near Mint","3.00","3.37","3.3300","2.0200","0","0","2.0800",""
